,date,press,title,url,comment_count
49,20220213,조선,"安 단일화 제안에…이준석, 손바닥 안 손오공 사진 올리고 “역시나”",https://n.news.naver.com/article/023/0003672394?ntype=RANKING,2464
50,20220213,중앙,"김건희 저격? 안치환 신곡 ""얼굴 바꾼 마이클잭슨 여인"" 논란",https://n.news.naver.com/article/025/0003173155?ntype=RANKING,4877
51,20220213,중앙,"김의성에 ""앞잡이"" SNS 쪽지폭격…지지선언 셀럽이 사라졌다",https://n.news.naver.com/article/025/0003173065?ntype=RANKING,2196
52,20220213,중앙,위인전 논란 '인간 이재명' 총괄 따로 있었다…모습 드러낸 이유 [스팟인터뷰],https://n.news.naver.com/article/025/0003173063?ntype=RANKING,2130
53,20220213,중앙,"열차 좌석에 구둣발 올린 尹…與 ""부끄럽다""""민폐""""쭉뻗열차""",https://n.news.naver.com/article/025/0003173145?ntype=RANKING,1521
54,20220213,중앙,"안철수 ""여론조사 국민경선하자"" 윤석열에 단일화 공식 제안",https://n.news.naver.com/article/025/0003173092?ntype=RANKING,899
55,20220213,한겨레,"‘쩍벌’ 윤석열, 이번엔 기차 좌석에 구둣발…“공중도덕 없냐”",https://n.news.naver.com/article/028/0002578997?ntype=RANKING,7095
56,20220213,한겨레,"안철수, 윤석열에 단일화 제안…“여론조사 국민경선”",https://n.news.naver.com/article/028/0002578971?ntype=RANKING,1391
57,20220213,한겨레,"안철수 단일화 ‘선제적 제안’…안 되면 윤 책임, 되면 해볼만?",https://n.news.naver.com/article/028/0002579019?ntype=RANKING,564
58,20220213,한겨레,"이재명 “정치보복 때문에 누군가 다시 죽는 일, 반복 안돼”",https://n.news.naver.com/article/028/0002578977?ntype=RANKING,549
59,20220213,한겨레,[리얼미터] 윤 41.6% 이 39.1%…다시 오차범위 내 접전으로,https://n.news.naver.com/article/028/0002578995?ntype=RANKING,436
60,20220214,경향,"이준석, 윤석열 기차 ‘구둣발’ 논란에 “10여분 다리 올려···죄송하다”",https://n.news.naver.com/article/032/0003128193?ntype=RANKING,4487
61,20220214,경향,"심상정 “이재명과 단일화, 제 사전에 없다…등 돌린 안철수는 실망스러워”",https://n.news.naver.com/article/032/0003128307?ntype=RANKING,2954
62,20220214,경향,"""구두 신고 앞좌석에 다리 올리는 ‘진상 승객' 본 적 없어""...열차승무원도, 철도노조도 '황당'",https://n.news.naver.com/article/032/0003128296?ntype=RANKING,2241
63,20220214,경향,‘윤석열 쭉뻗’ 공격에 이번엔 ‘이재명 실내흡연’ 역공···대선 선거운동 ‘D-1 매너공방전’,https://n.news.naver.com/article/032/0003128355?ntype=RANKING,2095
64,20220214,경향,윤석열 총장 때 검찰개혁 일화 꺼내 “파렴치·배신” 비판한 청와대 출신들,https://n.news.naver.com/article/032/0003128167?ntype=RANKING,1539
65,20220214,동아,"英더타임스 “한국 대선, 민주화 이후 35년 역사상 가장 역겨워”",https://n.news.naver.com/article/020/0003410939?ntype=RANKING,1639
66,20220214,동아,李 “‘이재명 정부’ 표현 쓰지 않겠다…임기 단축도 수용”,https://n.news.naver.com/article/020/0003410977?ntype=RANKING,1445
67,20220214,동아,이재명 “폭압-공안정치 나라로 돌아가고 싶나”,https://n.news.naver.com/article/020/0003410776?ntype=RANKING,1068
68,20220214,동아,"野 “국정원, 대선 앞두고 메인서버 교체…정치공작 증거인멸”",https://n.news.naver.com/article/020/0003410896?ntype=RANKING,833
69,20220214,동아,‘김혜경 지시 없었다’는 與… 배씨 녹취록에는 ‘사모님’ 등장,https://n.news.naver.com/article/020/0003410911?ntype=RANKING,780
70,20220214,오마이,"윤석열, 17일 관훈클럽 4자토론 거부... ""일정 빡빡""",https://n.news.naver.com/article/047/0002342265?ntype=RANKING,4571
71,20220214,오마이,"""못해도 자신감 가져라"" 윤석열 말에 화 난 아이들 [아이들은 나의 스승]",https://n.news.naver.com/article/047/0002342168?ntype=RANKING,1026
72,20220214,오마이,"노영민 ""윤석열, 면접에선 검찰개혁 강력 찬성... '배신의 칼' 품고 속였다""",https://n.news.naver.com/article/047/0002342165?ntype=RANKING,955
73,20220214,오마이,'윤석열 구둣발'은 경련 때문?... 이준석 해명 급조했나,https://n.news.naver.com/article/047/0002342329?ntype=RANKING,711
74,20220214,오마이,"단일화 차단 심상정 ""이재명, 문 정부보다 진보적인지 회의적""",https://n.news.naver.com/article/047/0002342225?ntype=RANKING,640
75,20220214,조선,"“사지 찢어야”… 李캠프 인사, 윤석열 밀짚 인형 찌르며 저주 의식",https://n.news.naver.com/article/023/0003672657?ntype=RANKING,9081
76,20220214,조선,"[단독] 경기도청 ‘성남 맛집 결제’, 李지사 사퇴 후엔 한 건도 없었다",https://n.news.naver.com/article/023/0003672602?ntype=RANKING,6295
77,20220214,조선,“김포 3억 아파트? 여기요 여기”…최민희 전 의원 글에 뿔난 주민들,https://n.news.naver.com/article/023/0003672638?ntype=RANKING,2559
78,20220214,조선,"이준석 “尹발 올린 자리는 내 자리, 10분 비운 사이에…”",https://n.news.naver.com/article/023/0003672555?ntype=RANKING,2192
79,20220214,조선,"與 ‘김혜경 무관’ 주장했지만… 배씨 녹취록엔 “네, 사모님”",https://n.news.naver.com/article/023/0003672471?ntype=RANKING,2029
80,20220214,중앙,"尹, 안치환에 분노 ""국민 앞에서 외모평가…아내에게 미안""",https://n.news.naver.com/article/025/0003173457?ntype=RANKING,3127
81,20220214,중앙,"'尹 구둣발' 집중공격에…""식당서 흡연하는 이재명"" 野 역공",https://n.news.naver.com/article/025/0003173458?ntype=RANKING,1888
82,20220214,중앙,尹 '국민펀드' 53분 만에 500억…李펀드는 109분 동안 350억,https://n.news.naver.com/article/025/0003173336?ntype=RANKING,1613
83,20220214,중앙,"""김포 2억 아파트? 여기요!"" 李 이어 김포 폭발시킨 최민희",https://n.news.naver.com/article/025/0003173435?ntype=RANKING,1367
84,20220214,중앙,"안치환 신곡, 김건희 비하? 尹 ""저급한 공세 너무 엽기적""",https://n.news.naver.com/article/025/0003173380?ntype=RANKING,1224
85,20220214,한겨레,‘검찰권력’ 복원…“검사 우월주의자 윤석열의 오만한 공약”,https://n.news.naver.com/article/028/0002579147?ntype=RANKING,2752
86,20220214,한겨레,"윤석열, 검찰권 강화 공약에 “검찰의, 검찰을 위한 검찰공화국 공식화” 비판",https://n.news.naver.com/article/028/0002579098?ntype=RANKING,1814
87,20220214,한겨레,"국민통합정부 전면 앞세운 이재명 “정권 아닌, 정치교체할 것”",https://n.news.naver.com/article/028/0002579087?ntype=RANKING,1191
88,20220214,한겨레,추미애와 힘겨루며 ‘신천지 압수수색’ 거부한 윤석열…2년 전 무슨 일이?,https://n.news.naver.com/article/028/0002579153?ntype=RANKING,456
89,20220214,한겨레,“통 큰 단일화” vs “통 큰 승부”…누구 ‘통’이 더 클까?,https://n.news.naver.com/article/028/0002579161?ntype=RANKING,391
90,20220215,경향,"김의겸 “건진법사 주최 굿판에 윤석열 부부 이름 발견”···국민의힘 ""대통령 연등은""",https://n.news.naver.com/article/032/0003128608?ntype=RANKING,2773
91,20220215,경향,"""이재명을 싫어하는 분들께"" 편지…민주당 첫 TV광고 공개",https://n.news.naver.com/article/032/0003128511?ntype=RANKING,1652
92,20220215,경향,"윤석열, 공약 자료에 ‘오또케’ 논란…“책임자 해촉했다”",https://n.news.naver.com/article/032/0003128527?ntype=RANKING,1574
93,20220215,경향,문 대통령 “공정하고 안전한 선거 관리에 만전”,https://n.news.naver.com/article/032/0003128531?ntype=RANKING,862
94,20220215,경향,"국민의힘, 공식 선거운동 첫날 이재명 맹공격 “일머리 없는 무능 후보”, “대장동 결재자”",https://n.news.naver.com/article/032/0003128563?ntype=RANKING,695
95,20220215,동아,"“김원웅, 비자금으로 6차례 무허가 마사지 업소 출입”",https://n.news.naver.com/article/020/0003410998?ntype=RANKING,3969
96,20220215,동아,"檢총장실 문 열자, 두눈 가린 추미애…유튜브서 열연, 왜?",https://n.news.naver.com/article/020/0003411107?ntype=RANKING,2457
97,20220215,동아,김건희 겨냥? 안치환 신곡 ‘마이클 잭슨을 닮은 여인’ 논란,https://n.news.naver.com/article/020/0003411019?ntype=RANKING,2395
98,20220215,동아,"유은혜, 경기도지사 불출마…오미크론 확산에 접어",https://n.news.naver.com/article/020/0003411141?ntype=RANKING,1750
99,20220215,동아,李 “홍준표·박정희 정책이라도 쓰겠다”…‘실용정치’ 강조,https://n.news.naver.com/article/020/0003411219?ntype=RANKING,1549
100,20220215,오마이,"""배은망덕"" ""또 속으면 바보"" 부산서 독한말 쏟아낸 윤석열",https://n.news.naver.com/article/047/0002342507?ntype=RANKING,678
101,20220215,오마이,"""참모 뒤 숨지 않아""... 윤석열 출정 일성은 '문통 저격'",https://n.news.naver.com/article/047/0002342417?ntype=RANKING,650
102,20220215,오마이,"심상정 ""소년공 어디 가고 친재벌 이재명만 남았나""",https://n.news.naver.com/article/047/0002342426?ntype=RANKING,575
103,20220215,오마이,"안철수 ""이재명·윤석열은 내수용 법률가, 미래 못 봐""",https://n.news.naver.com/article/047/0002342369?ntype=RANKING,541
104,20220215,오마이,"우상호 ""김혜경 일정 슬슬 시작해야... 국민정서 고려""",https://n.news.naver.com/article/047/0002342403?ntype=RANKING,514
105,20220215,조선,"[단독] 연남동 건물 4채 가진 안치환, 불법건축물 세웠다... 철거도 거부",https://n.news.naver.com/article/023/0003672922?ntype=RANKING,11023
106,20220215,조선,"고민정 “흰둥이, 초코도 李 지지” 이준석 “컨셉질”",https://n.news.naver.com/article/023/0003672704?ntype=RANKING,6251
107,20220215,조선,손혜원 “이재명 현수막 헐렁하게 단 국회의원 따끔하게 혼내라”,https://n.news.naver.com/article/023/0003672891?ntype=RANKING,3919
108,20220215,조선,검찰총장실에서 깜짝 놀라 눈가리고… 연기까지 도전한 추미애,https://n.news.naver.com/article/023/0003672822?ntype=RANKING,3625
109,20220215,조선,"김원웅, 비자금으로 무허가 마사지 6번 갔다… 해임 임시총회 수용",https://n.news.naver.com/article/023/0003672879?ntype=RANKING,2749
110,20220215,중앙,두 눈 가린 秋 '62초 영상'…'尹 신천지' 의혹 들춘 불꽃연기,https://n.news.naver.com/article/025/0003173545?ntype=RANKING,7897
111,20220215,중앙,"최민희 ""내가 경련 전공, 좌석 발 뻗은 尹 경련 온 표정 아니다""",https://n.news.naver.com/article/025/0003173644?ntype=RANKING,3824
112,20220215,중앙,"[단독] 안철수 ""위로 전화한 윤석열, 단일화 '단'자도 안 꺼냈다""",https://n.news.naver.com/article/025/0003173657?ntype=RANKING,3206
113,20220215,중앙,"김의겸 ""살아있는 소 가죽 벗기는 잔인 굿판…尹부부 연등 확인""",https://n.news.naver.com/article/025/0003173688?ntype=RANKING,1369
114,20220215,중앙,"이재명 현수막 늘어졌다고…손혜원 ""지역 의원 따끔히 혼내라""",https://n.news.naver.com/article/025/0003173692?ntype=RANKING,1129
115,20220215,한겨레,"윤석열, 청계광장 출정식 “부패·무능 심판…광화문 대통령 시대 열자”",https://n.news.naver.com/article/028/0002579244?ntype=RANKING,911
116,20220215,한겨레,이재명 부산서 첫 유세…“좋다면 홍준표·박정희 정책도 쓰겠다”,https://n.news.naver.com/article/028/0002579233?ntype=RANKING,849
117,20220215,한겨레,"검찰, ‘50억 거래’ 김건희 주가조작 혐의 입증할까",https://n.news.naver.com/article/028/0002579143?ntype=RANKING,617
118,20220215,한겨레,"이재명, 파란 점퍼 벗고 “국민통합” 외쳤다",https://n.news.naver.com/article/028/0002579349?ntype=RANKING,532
119,20220215,한겨레,윤석열 공약집 ‘오또케’ 사용 논란…“여성 비하 의미 몰랐다”,https://n.news.naver.com/article/028/0002579247?ntype=RANKING,319
120,20220216,경향,"윤석열 캠프 인사, 이재명 유세차 사고에 “뭘 해도 안 된다” 글 올렸다 삭제",https://n.news.naver.com/article/032/0003128842?ntype=RANKING,1639
121,20220216,경향,"유은혜, 지방선거 불출마 선언···“학교 지키는 것이 저의 소명”",https://n.news.naver.com/article/032/0003128728?ntype=RANKING,1526
122,20220216,경향,'횡령 의혹’ 김원웅 광복회장 자진 사퇴···“전적으로 제 불찰”,https://n.news.naver.com/article/032/0003128730?ntype=RANKING,801
123,20220216,경향,"이재명 ""군사독재처럼 검찰이 지배하는 나라 될 수도""",https://n.news.naver.com/article/032/0003128792?ntype=RANKING,661
124,20220216,경향,"이낙연 ""윤석열, 검찰공화국 복귀 선언···민주주의 파괴 위험천만 발상""",https://n.news.naver.com/article/032/0003128729?ntype=RANKING,430
125,20220216,동아,추미애 “이재명 내가 키웠다…말 아주 잘 들어”,https://n.news.naver.com/article/020/0003411383?ntype=RANKING,3604
126,20220216,동아,"李측 대변인 “김건희, 마이클 잭슨 비유는 감사할 일”",https://n.news.naver.com/article/020/0003411413?ntype=RANKING,2510
127,20220216,동아,"[단독]남욱 “김만배, 2012년초 與의원 측에 2억 전달”",https://n.news.naver.com/article/020/0003411305?ntype=RANKING,1733
128,20220216,동아,"이재명, 尹 직격 “사적보복에 힘 사용하는 건 죄”",https://n.news.naver.com/article/020/0003411471?ntype=RANKING,1333
129,20220216,동아,김원웅 광복회장 사퇴…비자금 의혹에 “사람 볼줄 몰라서”,https://n.news.naver.com/article/020/0003411373?ntype=RANKING,1275
130,20220216,오마이,"[단독] ""윤석열이 계속 묻나봐, 음성파일"" 검언유착 보도 직후 채널A 카톡",https://n.news.naver.com/article/047/0002342519?ntype=RANKING,1730
131,20220216,오마이,"광주의 윤석열 ""못사는 사람은 민주당 고정표인가""",https://n.news.naver.com/article/047/0002342578?ntype=RANKING,413
132,20220216,오마이,"가수 리아·개그맨 강성범·노정렬 ""이재명을 대통령으로""",https://n.news.naver.com/article/047/0002342587?ntype=RANKING,381
133,20220216,오마이,"이재명 선대위 대변인 ""김건희, 성형 안 한 것도 아니고...""",https://n.news.naver.com/article/047/0002342618?ntype=RANKING,303
134,20220216,오마이,"[단독] '김건희 논문검증' 연기 이유 황당...""필요한 자료 확보 못해""",https://n.news.naver.com/article/047/0002342652?ntype=RANKING,296
135,20220216,조선,“이재명은 남의 돈 탐하지 않아” 배우 이원종도 지지 선언… 李 “천군만마”,https://n.news.naver.com/article/023/0003673183?ntype=RANKING,7588
136,20220216,조선,"군중엔 尹퍼컷, 홍준표엔 “형님!”… 尹 오버액션 유세에 엇갈린 시선",https://n.news.naver.com/article/023/0003673178?ntype=RANKING,5390
137,20220216,조선,尹측 “소가죽 벗기는 굿판에 대통령 연등도 있었다”… 김의겸 고발,https://n.news.naver.com/article/023/0003673102?ntype=RANKING,5175
138,20220216,조선,"[단독]김혜경 심부름만 했나… 배씨, 성남시 공무원  8년간 생산 문서 ‘0건’",https://n.news.naver.com/article/023/0003673148?ntype=RANKING,5032
139,20220216,조선,김원웅 광복회장 사퇴… “사람 볼 줄 몰라 불상사”,https://n.news.naver.com/article/023/0003673124?ntype=RANKING,3505
140,20220216,중앙,하루 점심·저녁 9번씩 긁었다…이번엔 이재명 업무추진비 의혹,https://n.news.naver.com/article/025/0003173854?ntype=RANKING,8451
141,20220216,중앙,"故노무현 사위 ""윤석열 정치보복에 내 가족 만신창이됐다""",https://n.news.naver.com/article/025/0003174061?ntype=RANKING,4318
142,20220216,중앙,"추미애 ""재명이 이 누나가 키웠지…내 말 아주 잘 듣는 동생""",https://n.news.naver.com/article/025/0003173930?ntype=RANKING,2175
143,20220216,중앙,"안치환, 불법건축물 논란…마포구 ""자진철거 후 다시 짓더라""",https://n.news.naver.com/article/025/0003174063?ntype=RANKING,1851
144,20220216,중앙,이재갑 “내가 말한다고 듣지도 않아”…정부 공개 비판한 이유,https://n.news.naver.com/article/025/0003173850?ntype=RANKING,1814
145,20220216,한겨레,“엽기 굿판에 윤석열 부부 연등 사진”…국민의힘 “마타도어”,https://n.news.naver.com/article/028/0002579356?ntype=RANKING,3289
146,20220216,한겨레,"노무현 사위 곽상언 “윤석열, 정치 보복 선두에서 우리 가족 샅샅이 수사”",https://n.news.naver.com/article/028/0002579427?ntype=RANKING,2909
147,20220216,한겨레,"광주로 간 윤석열 “정치 보복 생각한 적 없고, 하지 않을 것”",https://n.news.naver.com/article/028/0002579399?ntype=RANKING,849
148,20220216,한겨레,이재명·심상정 “2015 위안부 합의 부적절”…윤석열·안철수는 답변 거부,https://n.news.naver.com/article/028/0002579393?ntype=RANKING,833
149,20220216,한겨레,‘아무도 모른다’…초박빙 대선판 승부 가를 4가지 변수,https://n.news.naver.com/article/028/0002579363?ntype=RANKING,765
150,20220217,경향,"‘윤석열 캠프’ 이한상 교수, 이재명 유세차 전복에 “서서히 침몰” 조롱",https://n.news.naver.com/article/032/0003128883?ntype=RANKING,2578
151,20220217,경향,"이해찬 “윤석열, 수백만 지지받는 안철수 조롱·무시···당선되면 공안정부·동물국회”",https://n.news.naver.com/article/032/0003129007?ntype=RANKING,2571
152,20220217,경향,이준석 VS 고민정 설전 확산···동물 논쟁에서 “한가하냐” 공방까지,https://n.news.naver.com/article/032/0003128989?ntype=RANKING,984
153,20220217,경향,"청와대, 윤석열 ‘문재인이 정치보복’ 연설에 “자신이 실행했다는 건가”",https://n.news.naver.com/article/032/0003129124?ntype=RANKING,920
154,20220217,경향,"윤석열 “민주당, 내가 정치보복한다고 속여···히틀러 같은 파시스트 수법”",https://n.news.naver.com/article/032/0003129010?ntype=RANKING,767
155,20220217,동아,[단독]이재명 ‘박원순-오거돈 성범죄’ 직접 사과 검토,https://n.news.naver.com/article/020/0003411493?ntype=RANKING,3138
156,20220217,동아,여홍철은 되고 진종오는 안 된다? 진종오 콕 찍어 “강력 규탄” 이유는…,https://n.news.naver.com/article/020/0003411640?ntype=RANKING,2211
157,20220217,동아,李 “촛불로 쫓겨난 세력 5년만에 복귀…면장도 뭘 알아야”,https://n.news.naver.com/article/020/0003411711?ntype=RANKING,1791
158,20220217,동아,[단독]‘대선 뒤까지 3주 방역완화’ 검토… “지금 풀면 하루 27만명 확진”,https://n.news.naver.com/article/020/0003411490?ntype=RANKING,1571
159,20220217,동아,"[단독]이낙연, 당에 쓴소리 “큰절 한다고 잘 봐주나…신뢰 회복해야”",https://n.news.naver.com/article/020/0003411643?ntype=RANKING,1533
160,20220217,오마이,"거칠어진 윤석열의 입, 문재인 대통령=히틀러?",https://n.news.naver.com/article/047/0002342701?ntype=RANKING,1054
161,20220217,오마이,"한동훈에 녹취록 없다 한 날 ""ㅠㅠ 누가 봐도 한동훈 음성지원""",https://n.news.naver.com/article/047/0002342665?ntype=RANKING,874
162,20220217,오마이,"'노마스크' 지적에... 국힘 ""방역실패, 왜 윤석열에 돌리나""",https://n.news.naver.com/article/047/0002342698?ntype=RANKING,728
163,20220217,오마이,"윤석열 만난 유승민 ""단일화로 힘 합치면 좋아""",https://n.news.naver.com/article/047/0002342793?ntype=RANKING,596
164,20220217,오마이,"[영상] 이재명 겨냥한 이준석 ""대통령 하지 말고 그냥 먹고 다녀라""",https://n.news.naver.com/article/047/0002342732?ntype=RANKING,553
165,20220217,조선,"고민정 “이만희·윤석열, 같은 손동작”…野 “이재명은?”",https://n.news.naver.com/article/023/0003673495?ntype=RANKING,4330
166,20220217,조선,"“영부인 될 상인가” “정치하면 이혼” 李·尹부부, 같은 관상가 만났었다",https://n.news.naver.com/article/023/0003673360?ntype=RANKING,3861
167,20220217,조선,"李옆집에 경기주택公 합숙소… 野 “2402호, 그림자 선대조직인가”",https://n.news.naver.com/article/023/0003673402?ntype=RANKING,3363
168,20220217,조선,"“한국 6대 도시 맞나”vs“지역 도움 안돼”…광주 쇼핑몰 공약, 온라인 싸움 났다",https://n.news.naver.com/article/023/0003673465?ntype=RANKING,2769
169,20220217,조선,해군 출신 與의원 꼬리 내렸다… ‘사드 논쟁’ 네티즌의 정체는,https://n.news.naver.com/article/023/0003673481?ntype=RANKING,2622
170,20220217,중앙,[단독] 조용히 봉은사 찾은 김건희…스님이 그에게 건넨 말,https://n.news.naver.com/article/025/0003174312?ntype=RANKING,5487
